step,x,y,u
88,0,26,0.000000000000e+00
88,1,26,-2.293863052278e-02
88,2,26,-4.404191816793e-02
88,3,26,-6.100357887728e-02
88,4,26,-7.130719753253e-02
88,5,26,-7.324610979102e-02
88,6,26,-6.697265639717e-02
88,7,26,-5.472559356419e-02
88,8,26,-3.998877243708e-02
88,9,26,-2.611025904233e-02
88,10,26,-1.521329032739e-02
88,11,26,-7.898636172963e-03
88,12,26,-3.650918874748e-03
88,13,26,-1.503208871910e-03
88,14,26,-5.533261121903e-04
88,15,26,-1.837596929404e-04
88,16,26,-5.603297948506e-05
88,17,26,-1.612436749311e-05
88,18,26,-4.528957752458e-06
88,19,26,-1.279964773686e-06
88,20,26,-3.720772117863e-07
88,21,26,-1.143934515099e-07
88,22,26,-4.019802721196e-08
88,23,26,-2.005571437567e-08
88,24,26,-2.005571437567e-08
88,25,26,-4.019802721196e-08
88,26,26,-1.143934515099e-07
88,27,26,-3.720772117863e-07
88,28,26,-1.279964773686e-06
88,29,26,-4.528957752458e-06
88,30,26,-1.612436749311e-05
88,31,26,-5.603297948506e-05
88,32,26,-1.837596929404e-04
88,33,26,-5.533261121903e-04
88,34,26,-1.503208871910e-03
88,35,26,-3.650918874748e-03
88,36,26,-7.898636172963e-03
88,37,26,-1.521329032739e-02
88,38,26,-2.611025904233e-02
88,39,26,-3.998877243708e-02
88,40,26,-5.472559356419e-02
88,41,26,-6.697265639717e-02
88,42,26,-7.324610979102e-02
88,43,26,-7.130719753253e-02
88,44,26,-6.100357887728e-02
88,45,26,-4.404191816793e-02
88,46,26,-2.293863052278e-02
88,47,26,0.000000000000e+00
88,0,27,0.000000000000e+00
88,1,27,-2.097681033417e-02
88,2,27,-4.072990857711e-02
88,3,27,-5.734554934712e-02
88,4,27,-6.834312557486e-02
88,5,27,-7.169765360174e-02
88,6,27,-6.703690062246e-02
88,7,27,-5.609482688804e-02
88,8,27,-4.206164974246e-02
88,9,27,-2.826870772511e-02
88,10,27,-1.702843063975e-02
88,11,27,-9.196654997172e-03
88,12,27,-4.459259038251e-03
88,13,27,-1.947887619677e-03
88,14,27,-7.718803888376e-04
88,15,27,-2.808662729403e-04
88,16,27,-9.560179298076e-05
88,17,27,-3.118106237051e-05
88,18,27,-9.996370934687e-06
88,19,27,-3.220680615170e-06
88,20,27,-1.063974899555e-06
88,21,27,-3.720772117318e-07
88,22,27,-1.489891820605e-07
88,23,27,-8.255037145332e-08
88,24,27,-8.255037145332e-08
88,25,27,-1.489891820605e-07
88,26,27,-3.720772117318e-07
88,27,27,-1.063974899555e-06
88,28,27,-3.220680615170e-06
88,29,27,-9.996370934687e-06
88,30,27,-3.118106237051e-05
88,31,27,-9.560179298076e-05
88,32,27,-2.808662729403e-04
88,33,27,-7.718803888376e-04
88,34,27,-1.947887619677e-03
88,35,27,-4.459259038251e-03
88,36,27,-9.196654997172e-03
88,37,27,-1.702843063975e-02
88,38,27,-2.826870772511e-02
88,39,27,-4.206164974246e-02
88,40,27,-5.609482688804e-02
88,41,27,-6.703690062246e-02
88,42,27,-7.169765360174e-02
88,43,27,-6.834312557486e-02
88,44,27,-5.734554934712e-02
88,45,27,-4.072990857711e-02
88,46,27,-2.097681033417e-02
88,47,27,0.000000000000e+00
88,0,28,0.000000000000e+00
88,1,28,-1.835825512904e-02
88,2,28,-3.626659092779e-02
88,3,28,-5.232574712508e-02
88,4,28,-6.413675710095e-02
88,5,28,-6.930701958617e-02
88,6,28,-6.680861822678e-02
88,7,28,-5.770583805677e-02
88,8,28,-4.475948283527e-02
88,9,28,-3.122306086440e-02
88,10,28,-1.961815238600e-02
88,11,28,-1.112705562119e-02
88,12,28,-5.717181685864e-03
88,13,28,-2.676677880178e-03
88,14,28,-1.152402022403e-03
88,15,28,-4.623825570577e-04
88,16,28,-1.759467093434e-04
88,17,28,-6.478019361642e-05
88,18,28,-2.354003346163e-05
88,19,28,-8.598082042733e-06
88,20,28,-3.220680615227e-06
88,21,28,-1.279964773703e-06
88,22,28,-5.820063084396e-07
88,23,28,-3.552206135168e-07
88,24,28,-3.552206135168e-07
88,25,28,-5.820063084396e-07
88,26,28,-1.279964773703e-06
88,27,28,-3.220680615227e-06
88,28,28,-8.598082042733e-06
88,29,28,-2.354003346163e-05
88,30,28,-6.478019361642e-05
88,31,28,-1.759467093434e-04
88,32,28,-4.623825570577e-04
88,33,28,-1.152402022403e-03
88,34,28,-2.676677880178e-03
88,35,28,-5.717181685864e-03
88,36,28,-1.112705562119e-02
88,37,28,-1.961815238600e-02
88,38,28,-3.122306086440e-02
88,39,28,-4.475948283527e-02
88,40,28,-5.770583805677e-02
88,41,28,-6.680861822678e-02
88,42,28,-6.930701958617e-02
88,43,28,-6.413675710095e-02
88,44,28,-5.232574712508e-02
88,45,28,-3.626659092779e-02
88,46,28,-1.835825512904e-02
88,47,28,0.000000000000e+00
88,0,29,0.000000000000e+00
88,1,29,-1.511275791247e-02
88,2,29,-3.066745995285e-02
88,3,29,-4.588587240304e-02
88,4,29,-5.852093697949e-02
88,5,29,-6.581409801295e-02
88,6,29,-6.599862861136e-02
88,7,29,-5.932214355146e-02
88,8,29,-4.795987344203e-02
88,9,29,-3.498184764592e-02
88,10,29,-2.309506161545e-02
88,11,29,-1.385628145952e-02
88,12,29,-7.595933172339e-03
88,13,29,-3.833615760763e-03
88,14,29,-1.799791660330e-03
88,15,29,-7.965738672152e-04
88,16,29,-3.376816613338e-04
88,17,29,-1.394643363460e-04
88,18,29,-5.707220373813e-05
88,19,29,-2.354003346153e-05
88,20,29,-9.996370934821e-06
88,21,29,-4.528957752496e-06
88,22,29,-2.348036310703e-06
88,23,29,-1.579963731622e-06
88,24,29,-1.579963731622e-06
88,25,29,-2.348036310703e-06
88,26,29,-4.528957752496e-06
88,27,29,-9.996370934821e-06
88,28,29,-2.354003346153e-05
88,29,29,-5.707220373813e-05
88,30,29,-1.394643363460e-04
88,31,29,-3.376816613338e-04
88,32,29,-7.965738672152e-04
88,33,29,-1.799791660330e-03
88,34,29,-3.833615760763e-03
88,35,29,-7.595933172339e-03
88,36,29,-1.385628145952e-02
88,37,29,-2.309506161545e-02
88,38,29,-3.498184764592e-02
88,39,29,-4.795987344203e-02
88,40,29,-5.932214355146e-02
88,41,29,-6.599862861136e-02
88,42,29,-6.581409801295e-02
88,43,29,-5.852093697949e-02
88,44,29,-4.588587240304e-02
88,45,29,-3.066745995285e-02
88,46,29,-1.511275791247e-02
88,47,29,0.000000000000e+00
88,0,30,0.000000000000e+00
88,1,30,-1.131281863981e-02
88,2,30,-2.401571208608e-02
88,3,30,-3.803067200365e-02
88,4,30,-5.135600858166e-02
88,5,30,-6.093121505545e-02
88,6,30,-6.423616459840e-02
88,7,30,-6.059375477065e-02
88,8,30,-5.142886492254e-02
88,9,30,-3.947513249011e-02
88,10,30,-2.754292672171e-02
88,11,30,-1.756989197374e-02
88,12,30,-1.031887415143e-02
88,13,30,-5.628590894877e-03
88,14,30,-2.882657430133e-03
88,15,30,-1.404235075632e-03
88,16,30,-6.601512920910e-04
88,17,30,-3.041176546769e-04
88,18,30,-1.394643363461e-04
88,19,30,-6.478019361634e-05
88,20,30,-3.118106237047e-05
88,21,30,-1.612436749310e-05
88,22,30,-9.521529165694e-06
88,23,30,-7.024999020121e-06
88,24,30,-7.024999020121e-06
88,25,30,-9.521529165694e-06
88,26,30,-1.612436749310e-05
88,27,30,-3.118106237047e-05
88,28,30,-6.478019361634e-05
88,29,30,-1.394643363461e-04
88,30,30,-3.041176546769e-04
88,31,30,-6.601512920910e-04
88,32,30,-1.404235075632e-03
88,33,30,-2.882657430133e-03
88,34,30,-5.628590894877e-03
88,35,30,-1.031887415143e-02
88,36,30,-1.756989197374e-02
88,37,30,-2.754292672171e-02
88,38,30,-3.947513249011e-02
88,39,30,-5.142886492254e-02
88,40,30,-6.059375477065e-02
88,41,30,-6.423616459840e-02
88,42,30,-6.093121505545e-02
88,43,30,-5.135600858166e-02
88,44,30,-3.803067200365e-02
88,45,30,-2.401571208608e-02
88,46,30,-1.131281863981e-02
88,47,30,0.000000000000e+00
88,0,31,0.000000000000e+00
88,1,31,-7.088337458607e-03
88,2,31,-1.649267064735e-02
88,3,31,-2.887262256786e-02
88,4,31,-4.258091797478e-02
88,5,31,-5.438630820723e-02
88,6,31,-6.108831347782e-02
88,7,31,-6.104338442237e-02
88,8,31,-5.477624812155e-02
88,9,31,-4.449263072086e-02
88,10,31,-3.295645914646e-02
88,11,31,-2.242988784701e-02
88,12,31,-1.414380839002e-02
88,13,31,-8.343130500433e-03
88,14,31,-4.655242004663e-03
88,15,31,-2.488036501653e-03
88,16,31,-1.291220071458e-03
88,17,31,-6.601512920910e-04
88,18,31,-3.376816613339e-04
88,19,31,-1.759467093435e-04
88,20,31,-9.560179298070e-05
88,21,31,-5.603297948505e-05
88,22,31,-3.718034301534e-05
88,23,31,-2.961417370100e-05
88,24,31,-2.961417370100e-05
88,25,31,-3.718034301534e-05
88,26,31,-5.603297948505e-05
88,27,31,-9.560179298070e-05
88,28,31,-1.759467093435e-04
88,29,31,-3.376816613339e-04
88,30,31,-6.601512920910e-04
88,31,31,-1.291220071458e-03
88,32,31,-2.488036501653e-03
88,33,31,-4.655242004663e-03
88,34,31,-8.343130500433e-03
88,35,31,-1.414380839002e-02
88,36,31,-2.242988784701e-02
88,37,31,-3.295645914646e-02
88,38,31,-4.449263072086e-02
88,39,31,-5.477624812155e-02
88,40,31,-6.104338442237e-02
88,41,31,-6.108831347782e-02
88,42,31,-5.438630820723e-02
88,43,31,-4.258091797478e-02
88,44,31,-2.887262256786e-02
88,45,31,-1.649267064735e-02
88,46,31,-7.088337458607e-03
88,47,31,0.000000000000e+00
88,0,32,0.000000000000e+00
88,1,32,-2.634388751485e-03
88,2,32,-8.399105171064e-03
88,3,32,-1.867268918558e-02
88,4,32,-3.227193378961e-02
88,5,32,-4.598680450576e-02
88,6,32,-5.610806173386e-02
88,7,32,-6.007875699328e-02
88,8,32,-5.742350454074e-02
88,9,32,-4.961479773267e-02
88,10,32,-3.915590692558e-02
88,11,32,-2.849682644687e-02
88,12,32,-1.931075554336e-02
88,13,32,-1.231098256324e-02
88,14,32,-7.467625909407e-03
88,15,32,-4.363158114915e-03
88,16,32,-2.488036501653e-03
88,17,32,-1.404235075632e-03
88,18,32,-7.965738672151e-04
88,19,32,-4.623825570578e-04
88,20,32,-2.808662729403e-04
88,21,32,-1.837596929404e-04
88,22,32,-1.341342379942e-04
88,23,32,-1.132298095458e-04
88,24,32,-1.132298095458e-04
88,25,32,-1.341342379942e-04
88,26,32,-1.837596929404e-04
88,27,32,-2.808662729403e-04
88,28,32,-4.623825570578e-04
88,29,32,-7.965738672151e-04
88,30,32,-1.404235075632e-03
88,31,32,-2.488036501653e-03
88,32,32,-4.363158114915e-03
88,33,32,-7.467625909407e-03
88,34,32,-1.231098256324e-02
88,35,32,-1.931075554336e-02
88,36,32,-2.849682644687e-02
88,37,32,-3.915590692558e-02
88,38,32,-4.961479773267e-02
88,39,32,-5.742350454074e-02
88,40,32,-6.007875699328e-02
88,41,32,-5.610806173386e-02
88,42,32,-4.598680450576e-02
88,43,32,-3.227193378961e-02
88,44,32,-1.867268918558e-02
88,45,32,-8.399105171064e-03
88,46,32,-2.634388751485e-03
88,47,32,0.000000000000e+00
88,0,33,0.000000000000e+00
88,1,33,1.793007613827e-03
88,2,33,-1.579174826805e-04
88,3,33,-7.865234264793e-03
88,4,33,-2.069865881311e-02
88,5,33,-3.570062877545e-02
88,6,33,-4.891808173167e-02
88,7,33,-5.704896399642e-02
88,8,33,-5.860822989133e-02
88,9,33,-5.415832163364e-02
88,10,33,-4.568738855383e-02
88,11,33,-3.561291726799e-02
88,12,33,-2.593780696822e-02
88,13,33,-1.784808448614e-02
88,14,33,-1.173777874838e-02
88,15,33,-7.467625909407e-03
88,16,33,-4.655242004663e-03
88,17,33,-2.882657430133e-03
88,18,33,-1.799791660330e-03
88,19,33,-1.152402022403e-03
88,20,33,-7.718803888376e-04
88,21,33,-5.533261121903e-04
88,22,33,-4.349586437297e-04
88,23,33,-3.831252569923e-04
88,24,33,-3.831252569923e-04
88,25,33,-4.349586437297e-04
88,26,33,-5.533261121903e-04
88,27,33,-7.718803888376e-04
88,28,33,-1.152402022403e-03
88,29,33,-1.799791660330e-03
88,30,33,-2.882657430133e-03
88,31,33,-4.655242004663e-03
88,32,33,-7.467625909407e-03
88,33,33,-1.173777874838e-02
88,34,33,-1.784808448614e-02
88,35,33,-2.593780696822e-02
88,36,33,-3.561291726799e-02
88,37,33,-4.568738855383e-02
88,38,33,-5.415832163364e-02
88,39,33,-5.860822989133e-02
88,40,33,-5.704896399642e-02
88,41,33,-4.891808173167e-02
88,42,33,-3.570062877545e-02
88,43,33,-2.069865881311e-02
88,44,33,-7.865234264793e-03
88,45,33,-1.579174826805e-04
88,46,33,1.793007613827e-03
88,47,33,0.000000000000e+00
88,0,34,0.000000000000e+00
88,1,34,5.896843921045e-03
88,2,34,7.710360684040e-03
88,3,34,2.946763522709e-03
88,4,34,-8.360589299842e-03
88,5,34,-2.374066662897e-02
88,6,34,-3.932733980666e-02
88,7,34,-5.135812542785e-02
88,8,34,-5.745384724006e-02
88,9,34,-5.717264508952e-02
88,10,34,-5.174134554857e-02
88,11,34,-4.326298274814e-02
88,12,34,-3.386065468974e-02
88,13,34,-2.510756735075e-02
88,14,34,-1.784808448614e-02
88,15,34,-1.231098256324e-02
88,16,34,-8.343130500433e-03
88,17,34,-5.628590894877e-03
88,18,34,-3.833615760763e-03
88,19,34,-2.676677880178e-03
88,20,34,-1.947887619677e-03
88,21,34,-1.503208871910e-03
88,22,34,-1.250549643329e-03
88,23,34,-1.136407899873e-03
88,24,34,-1.136407899873e-03
88,25,34,-1.250549643329e-03
88,26,34,-1.503208871910e-03
88,27,34,-1.947887619677e-03
88,28,34,-2.676677880178e-03
88,29,34,-3.833615760763e-03
88,30,34,-5.628590894877e-03
88,31,34,-8.343130500433e-03
88,32,34,-1.231098256324e-02
88,33,34,-1.784808448614e-02
88,34,34,-2.510756735075e-02
88,35,34,-3.386065468974e-02
88,36,34,-4.326298274814e-02
88,37,34,-5.174134554857e-02
88,38,34,-5.717264508952e-02
88,39,34,-5.745384724006e-02
88,40,34,-5.135812542785e-02
88,41,34,-3.932733980666e-02
88,42,34,-2.374066662897e-02
88,43,34,-8.360589299842e-03
88,44,34,2.946763522709e-03
88,45,34,7.710360684040e-03
88,46,34,5.896843921045e-03
88,47,34,0.000000000000e+00
88,0,35,0.000000000000e+00
88,1,35,9.375097640051e-03
88,2,35,1.464307821059e-02
88,3,35,1.303765063198e-02
88,4,35,4.016251390704e-03
88,5,35,-1.062749344903e-02
88,6,35,-2.746053375454e-02
88,7,35,-4.263334164361e-02
88,8,35,-5.312619130367e-02
88,9,35,-5.753221013754e-02
88,10,35,-5.614560577879e-02
88,11,35,-5.046463918538e-02
88,12,35,-4.244628336568e-02
88,13,35,-3.386065468974e-02
88,14,35,-2.593780696822e-02
88,15,35,-1.931075554336e-02
88,16,35,-1.414380839002e-02
88,17,35,-1.031887415142e-02
88,18,35,-7.595933172339e-03
88,19,35,-5.717181685864e-03
88,20,35,-4.459259038251e-03
88,21,35,-3.650918874748e-03
88,22,35,-3.172895294158e-03
88,23,35,-2.951376964339e-03
88,24,35,-2.951376964339e-03
88,25,35,-3.172895294158e-03
88,26,35,-3.650918874748e-03
88,27,35,-4.459259038251e-03
88,28,35,-5.717181685864e-03
88,29,35,-7.595933172339e-03
88,30,35,-1.031887415142e-02
88,31,35,-1.414380839002e-02
88,32,35,-1.931075554336e-02
88,33,35,-2.593780696822e-02
88,34,35,-3.386065468974e-02
88,35,35,-4.244628336568e-02
88,36,35,-5.046463918538e-02
88,37,35,-5.614560577879e-02
88,38,35,-5.753221013754e-02
88,39,35,-5.312619130367e-02
88,40,35,-4.263334164361e-02
88,41,35,-2.746053375454e-02
88,42,35,-1.062749344903e-02
88,43,35,4.016251390704e-03
88,44,35,1.303765063198e-02
88,45,35,1.464307821059e-02
88,46,35,9.375097640051e-03
88,47,35,0.000000000000e+00
88,0,36,0.000000000000e+00
88,1,36,1.196785513470e-02
88,2,36,2.011717661406e-02
88,3,36,2.164918450064e-02
88,4,36,1.553995743489e-02
88,5,36,2.802129058276e-03
88,6,36,-1.386072128868e-02
88,7,36,-3.091580073920e-02
88,8,36,-4.507171305980e-02
88,9,36,-5.415592686758e-02
88,10,36,-5.749949428396e-02
88,11,36,-5.577410318405e-02
88,12,36,-5.046463918538e-02
88,13,36,-4.326298274814e-02
88,14,36,-3.561291726799e-02
88,15,36,-2.849682644687e-02
88,16,36,-2.242988784701e-02
88,17,36,-1.756989197374e-02
88,18,36,-1.385628145952e-02
88,19,36,-1.112705562119e-02
88,20,36,-9.196654997173e-03
88,21,36,-7.898636172963e-03
88,22,36,-7.104325145691e-03
88,23,36,-6.728280701876e-03
88,24,36,-6.728280701876e-03
88,25,36,-7.104325145691e-03
88,26,36,-7.898636172963e-03
88,27,36,-9.196654997173e-03
88,28,36,-1.112705562119e-02
88,29,36,-1.385628145952e-02
88,30,36,-1.756989197374e-02
88,31,36,-2.242988784701e-02
88,32,36,-2.849682644687e-02
88,33,36,-3.561291726799e-02
88,34,36,-4.326298274814e-02
88,35,36,-5.046463918538e-02
88,36,36,-5.577410318405e-02
88,37,36,-5.749949428396e-02
88,38,36,-5.415592686758e-02
88,39,36,-4.507171305980e-02
88,40,36,-3.091580073920e-02
88,41,36,-1.386072128868e-02
88,42,36,2.802129058276e-03
88,43,36,1.553995743489e-02
88,44,36,2.164918450064e-02
88,45,36,2.011717661406e-02
88,46,36,1.196785513470e-02
88,47,36,0.000000000000e+00
88,0,37,0.000000000000e+00
88,1,37,1.350537817601e-02
88,2,37,2.374173511775e-02
88,3,37,2.811361323796e-02
88,4,37,2.527498728964e-02
88,5,37,1.546912174460e-02
88,6,37,4.864111490905e-04
88,7,37,-1.681268347307e-02
88,8,37,-3.328689122070e-02
88,9,37,-4.634018621743e-02
88,10,37,-5.448819067519e-02
88,11,37,-5.749949428396e-02
88,12,37,-5.614560577879e-02
88,13,37,-5.174134554857e-02
88,14,37,-4.568738855383e-02
88,15,37,-3.915590692558e-02
88,16,37,-3.295645914646e-02
88,17,37,-2.754292672171e-02
88,18,37,-2.309506161545e-02
88,19,37,-1.961815238600e-02
88,20,37,-1.702843063975e-02
88,21,37,-1.521329032739e-02
88,22,37,-1.406802310284e-02
88,23,37,-1.351552530896e-02
88,24,37,-1.351552530896e-02
88,25,37,-1.406802310284e-02
88,26,37,-1.521329032739e-02
88,27,37,-1.702843063975e-02
88,28,37,-1.961815238600e-02
88,29,37,-2.309506161545e-02
88,30,37,-2.754292672171e-02
88,31,37,-3.295645914646e-02
88,32,37,-3.915590692558e-02
88,33,37,-4.568738855383e-02
88,34,37,-5.174134554857e-02
88,35,37,-5.614560577879e-02
88,36,37,-5.749949428396e-02
88,37,37,-5.448819067519e-02
88,38,37,-4.634018621743e-02
88,39,37,-3.328689122070e-02
88,40,37,-1.681268347307e-02
88,41,37,4.864111490905e-04
88,42,37,1.546912174460e-02
88,43,37,2.527498728964e-02
88,44,37,2.811361323796e-02
88,45,37,2.374173511775e-02
88,46,37,1.350537817601e-02
88,47,37,0.000000000000e+00
88,0,38,0.000000000000e+00
88,1,38,1.394376225579e-02
88,2,38,2.533757983600e-02
88,3,38,3.198287940595e-02
88,4,38,3.240852292389e-02
88,5,38,2.621536625222e-02
88,6,38,1.424953704576e-02
88,7,38,-1.531636465877e-03
88,8,38,-1.852232866886e-02
88,9,38,-3.412141876187e-02
88,10,38,-4.634018621743e-02
88,11,38,-5.415592686758e-02
88,12,38,-5.753221013754e-02
88,13,38,-5.717264508952e-02
88,14,38,-5.415832163364e-02
88,15,38,-4.961479773267e-02
88,16,38,-4.449263072086e-02
88,17,38,-3.947513249011e-02
88,18,38,-3.498184764592e-02
88,19,38,-3.122306086440e-02
88,20,38,-2.826870772511e-02
88,21,38,-2.611025904233e-02
88,22,38,-2.470726753340e-02
88,23,38,-2.401817030286e-02
88,24,38,-2.401817030286e-02
88,25,38,-2.470726753340e-02
88,26,38,-2.611025904233e-02
88,27,38,-2.826870772511e-02
88,28,38,-3.122306086440e-02
88,29,38,-3.498184764592e-02
88,30,38,-3.947513249011e-02
88,31,38,-4.449263072086e-02
88,32,38,-4.961479773267e-02
88,33,38,-5.415832163364e-02
88,34,38,-5.717264508952e-02
88,35,38,-5.753221013754e-02
88,36,38,-5.415592686758e-02
88,37,38,-4.634018621743e-02
88,38,38,-3.412141876187e-02
88,39,38,-1.852232866886e-02
88,40,38,-1.531636465877e-03
88,41,38,1.424953704576e-02
88,42,38,2.621536625222e-02
88,43,38,3.240852292389e-02
88,44,38,3.198287940595e-02
88,45,38,2.533757983600e-02
88,46,38,1.394376225579e-02
88,47,38,0.000000000000e+00
88,0,39,0.000000000000e+00
88,1,39,1.337611135143e-02
88,2,39,2.497874809737e-02
88,3,39,3.312689944406e-02
88,4,39,3.642015914019e-02
88,5,39,3.402861997089e-02
88,6,39,2.597678700392e-02
88,7,39,1.326081753194e-02
88,8,39,-2.309339096300e-03
88,9,39,-1.852232866886e-02
88,10,39,-3.328689122070e-02
88,11,39,-4.507171305980e-02
88,12,39,-5.312619130367e-02
88,13,39,-5.745384724006e-02
88,14,39,-5.860822989133e-02
88,15,39,-5.742350454074e-02
88,16,39,-5.477624812155e-02
88,17,39,-5.142886492254e-02
88,18,39,-4.795987344203e-02
88,19,39,-4.475948283527e-02
88,20,39,-4.206164974246e-02
88,21,39,-3.998877243708e-02
88,22,39,-3.859414505733e-02
88,23,39,-3.789515518194e-02
88,24,39,-3.789515518194e-02
88,25,39,-3.859414505733e-02
88,26,39,-3.998877243708e-02
88,27,39,-4.206164974246e-02
88,28,39,-4.475948283527e-02
88,29,39,-4.795987344203e-02
88,30,39,-5.142886492254e-02
88,31,39,-5.477624812155e-02
88,32,39,-5.742350454074e-02
88,33,39,-5.860822989133e-02
88,34,39,-5.745384724006e-02
88,35,39,-5.312619130367e-02
88,36,39,-4.507171305980e-02
88,37,39,-3.328689122070e-02
88,38,39,-1.852232866886e-02
88,39,39,-2.309339096300e-03
88,40,39,1.326081753194e-02
88,41,39,2.597678700392e-02
88,42,39,3.402861997089e-02
88,43,39,3.642015914019e-02
88,44,39,3.312689944406e-02
88,45,39,2.497874809737e-02
88,46,39,1.337611135143e-02
88,47,39,0.000000000000e+00
88,0,40,0.000000000000e+00
88,1,40,1.201346545756e-02
88,2,40,2.297893200039e-02
88,3,40,3.176627734903e-02
88,4,40,3.720119132017e-02
88,5,40,3.826643172170e-02
88,6,40,3.440086420921e-02
88,7,40,2.575452542796e-02
88,8,40,1.326081753194e-02
88,9,40,-1.531636465877e-03
88,10,40,-1.681268347307e-02
88,11,40,-3.091580073920e-02
88,12,40,-4.263334164361e-02
88,13,40,-5.135812542785e-02
88,14,40,-5.704896399642e-02
88,15,40,-6.007875699328e-02
88,16,40,-6.104338442237e-02
88,17,40,-6.059375477065e-02
88,18,40,-5.932214355146e-02
88,19,40,-5.770583805677e-02
88,20,40,-5.609482688804e-02
88,21,40,-5.472559356419e-02
88,22,40,-5.374550470634e-02
88,23,40,-5.323723029373e-02
88,24,40,-5.323723029373e-02
88,25,40,-5.374550470634e-02
88,26,40,-5.472559356419e-02
88,27,40,-5.609482688804e-02
88,28,40,-5.770583805677e-02
88,29,40,-5.932214355146e-02
88,30,40,-6.059375477065e-02
88,31,40,-6.104338442237e-02
88,32,40,-6.007875699328e-02
88,33,40,-5.704896399642e-02
88,34,40,-5.135812542785e-02
88,35,40,-4.263334164361e-02
88,36,40,-3.091580073920e-02
88,37,40,-1.681268347307e-02
88,38,40,-1.531636465877e-03
88,39,40,1.326081753194e-02
88,40,40,2.575452542796e-02
88,41,40,3.440086420921e-02
88,42,40,3.826643172170e-02
88,43,40,3.720119132017e-02
88,44,40,3.176627734903e-02
88,45,40,2.297893200039e-02
88,46,40,1.201346545756e-02
88,47,40,0.000000000000e+00
88,0,41,0.000000000000e+00
88,1,41,1.013918469796e-02
88,2,41,1.982250586533e-02
88,3,41,2.842217544321e-02
88,4,41,3.507743229225e-02
88,5,41,3.880120485711e-02
88,6,41,3.872772238563e-02
88,7,41,3.440086420921e-02
88,8,41,2.597678700392e-02
88,9,41,1.424953704576e-02
88,10,41,4.864111490906e-04
88,11,41,-1.386072128868e-02
88,12,41,-2.746053375454e-02
88,13,41,-3.932733980666e-02
88,14,41,-4.891808173167e-02
88,15,41,-5.610806173386e-02
88,16,41,-6.108831347782e-02
88,17,41,-6.423616459840e-02
88,18,41,-6.599862861136e-02
88,19,41,-6.680861822678e-02
88,20,41,-6.703690062246e-02
88,21,41,-6.697265639717e-02
88,22,41,-6.682211375753e-02
88,23,41,-6.671555327681e-02
88,24,41,-6.671555327681e-02
88,25,41,-6.682211375753e-02
88,26,41,-6.697265639717e-02
88,27,41,-6.703690062246e-02
88,28,41,-6.680861822678e-02
88,29,41,-6.599862861136e-02
88,30,41,-6.423616459840e-02
88,31,41,-6.108831347782e-02
88,32,41,-5.610806173386e-02
88,33,41,-4.891808173167e-02
88,34,41,-3.932733980666e-02
88,35,41,-2.746053375454e-02
88,36,41,-1.386072128868e-02
88,37,41,4.864111490906e-04
88,38,41,1.424953704576e-02
88,39,41,2.597678700392e-02
88,40,41,3.440086420921e-02
88,41,41,3.872772238563e-02
88,42,41,3.880120485711e-02
88,43,41,3.507743229225e-02
88,44,41,2.842217544321e-02
88,45,41,1.982250586533e-02
88,46,41,1.013918469796e-02
88,47,41,0.000000000000e+00
88,0,42,0.000000000000e+00
88,1,42,8.049246432066e-03
88,2,42,1.605807889981e-02
88,3,42,2.379309939721e-02
88,4,42,3.071903311974e-02
88,5,42,3.602710368320e-02
88,6,42,3.880120485711e-02
88,7,42,3.826643172170e-02
88,8,42,3.402861997089e-02
88,9,42,2.621536625222e-02
88,10,42,1.546912174460e-02
88,11,42,2.802129058276e-03
88,12,42,-1.062749344903e-02
88,13,42,-2.374066662897e-02
88,14,42,-3.570062877545e-02
88,15,42,-4.598680450576e-02
88,16,42,-5.438630820723e-02
88,17,42,-6.093121505545e-02
88,18,42,-6.581409801295e-02
88,19,42,-6.930701958617e-02
88,20,42,-7.169765360174e-02
88,21,42,-7.324610979102e-02
88,22,42,-7.415974031265e-02
88,23,42,-7.458065067225e-02
88,24,42,-7.458065067225e-02
88,25,42,-7.415974031265e-02
88,26,42,-7.324610979102e-02
88,27,42,-7.169765360174e-02
88,28,42,-6.930701958617e-02
88,29,42,-6.581409801295e-02
88,30,42,-6.093121505545e-02
88,31,42,-5.438630820723e-02
88,32,42,-4.598680450576e-02
88,33,42,-3.570062877545e-02
88,34,42,-2.374066662897e-02
88,35,42,-1.062749344903e-02
88,36,42,2.802129058276e-03
88,37,42,1.546912174460e-02
88,38,42,2.621536625222e-02
88,39,42,3.402861997089e-02
88,40,42,3.826643172170e-02
88,41,42,3.880120485711e-02
88,42,42,3.602710368320e-02
88,43,42,3.071903311974e-02
88,44,42,2.379309939721e-02
88,45,42,1.605807889981e-02
88,46,42,8.049246432066e-03
88,47,42,0.000000000000e+00
88,0,43,0.000000000000e+00
88,1,43,5.995024025631e-03
88,2,43,1.218461759688e-02
88,3,43,1.859366101323e-02
88,4,43,2.496129753841e-02
88,5,43,3.071903311974e-02
88,6,43,3.507743229225e-02
88,7,43,3.720119132017e-02
88,8,43,3.642015914019e-02
88,9,43,3.240852292389e-02
88,10,43,2.527498728964e-02
88,11,43,1.553995743489e-02
88,12,43,4.016251390704e-03
88,13,43,-8.360589299842e-03
88,14,43,-2.069865881311e-02
88,15,43,-3.227193378961e-02
88,16,43,-4.258091797478e-02
